7.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.269999999999999574e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.929999999999999716e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.950000000000000178e+00,2.000000000000000000e+00,3.000000000000000000e+00
9.089999999999999858e+00,2.000000000000000000e+00,3.000000000000000000e+00
8.480000000000000426e+00,2.000000000000000000e+00,3.000000000000000000e+00
8.150000000000000355e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.929999999999999716e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.929999999999999716e+00,3.000000000000000000e+00,3.000000000000000000e+00
7.519999999999999574e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.429999999999999716e+00,4.000000000000000000e+00,3.000000000000000000e+00
8.439999999999999503e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.669999999999999929e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.669999999999999929e+00,2.000000000000000000e+00,4.000000000000000000e+00
7.700000000000000178e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.039999999999999147e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.300000000000000711e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.700000000000000178e+00,2.000000000000000000e+00,2.000000000000000000e+00
6.559999999999999609e+00,3.000000000000000000e+00,3.000000000000000000e+00
7.790000000000000036e+00,3.000000000000000000e+00,2.000000000000000000e+00
8.949999999999999289e+00,2.000000000000000000e+00,4.000000000000000000e+00
8.169999999999999929e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.980000000000000426e+00,2.000000000000000000e+00,3.000000000000000000e+00
8.589999999999999858e+00,3.000000000000000000e+00,5.000000000000000000e+00
9.140000000000000568e+00,2.000000000000000000e+00,3.000000000000000000e+00
8.910000000000000142e+00,1.000000000000000000e+00,4.000000000000000000e+00
8.199999999999999289e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.879999999999999893e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000355e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.639999999999999680e+00,2.000000000000000000e+00,3.000000000000000000e+00
6.910000000000000142e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.790000000000000036e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.660000000000000142e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.769999999999999574e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.039999999999999147e+00,3.000000000000000000e+00,5.000000000000000000e+00
8.160000000000000142e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.599999999999999645e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.980000000000000426e+00,2.000000000000000000e+00,4.000000000000000000e+00
7.330000000000000071e+00,8.000000000000000000e+00,8.000000000000000000e+00
8.550000000000000711e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.669999999999999929e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.359999999999999432e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.690000000000000391e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.190000000000000391e+00,4.000000000000000000e+00,1.000000000000000000e+00
5.959999999999999964e+00,0.000000000000000000e+00,2.000000000000000000e+00
7.769999999999999574e+00,2.000000000000000000e+00,3.000000000000000000e+00
8.660000000000000142e+00,1.000000000000000000e+00,3.000000000000000000e+00
7.419999999999999929e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.279999999999999361e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.980000000000000426e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.509999999999999787e+00,3.000000000000000000e+00,2.000000000000000000e+00
6.879999999999999893e+00,3.000000000000000000e+00,1.000000000000000000e+00
7.490000000000000213e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.119999999999999218e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.189999999999999503e+00,3.000000000000000000e+00,1.000000000000000000e+00
7.769999999999999574e+00,4.000000000000000000e+00,2.000000000000000000e+00
6.980000000000000426e+00,2.000000000000000000e+00,1.000000000000000000e+00
8.080000000000000071e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.589999999999999858e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.490000000000000213e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.519999999999999574e+00,3.000000000000000000e+00,3.000000000000000000e+00
6.040000000000000036e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.119999999999999218e+00,3.000000000000000000e+00,1.000000000000000000e+00
8.339999999999999858e+00,2.000000000000000000e+00,3.000000000000000000e+00
6.790000000000000036e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.959999999999999964e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.099999999999999645e+00,1.000000000000000000e+00,3.000000000000000000e+00
6.790000000000000036e+00,1.000000000000000000e+00,2.000000000000000000e+00
6.360000000000000320e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.530000000000000249e+00,2.000000000000000000e+00,1.000000000000000000e+00
9.220000000000000639e+00,8.000000000000000000e+00,3.000000000000000000e+00
8.830000000000000071e+00,1.000000000000000000e+00,2.000000000000000000e+00
6.500000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
9.560000000000000497e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.380000000000000782e+00,2.000000000000000000e+00,3.000000000000000000e+00
7.280000000000000249e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
8.019999999999999574e+00,2.000000000000000000e+00,4.000000000000000000e+00
7.089999999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.830000000000000071e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.029999999999999361e+00,4.000000000000000000e+00,2.000000000000000000e+00
7.480000000000000426e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.919999999999999929e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.429999999999999716e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.480000000000000426e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.400000000000000355e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.820000000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.839999999999999858e+00,2.000000000000000000e+00,3.000000000000000000e+00
7.910000000000000142e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.370000000000000107e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.480000000000000426e+00,2.000000000000000000e+00,1.000000000000000000e+00
9.369999999999999218e+00,2.000000000000000000e+00,3.000000000000000000e+00
8.740000000000000213e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.750000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
8.570000000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.759999999999999787e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.870000000000000107e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.939999999999999503e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.719999999999999751e+00,3.000000000000000000e+00,1.000000000000000000e+00
8.289999999999999147e+00,2.000000000000000000e+00,1.000000000000000000e+00
8.419999999999999929e+00,3.000000000000000000e+00,3.000000000000000000e+00
6.709999999999999964e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.870000000000000107e+00,2.000000000000000000e+00,4.000000000000000000e+00
9.199999999999999289e+00,2.000000000000000000e+00,4.000000000000000000e+00
9.550000000000000711e+00,7.000000000000000000e+00,2.000000000000000000e+00
7.830000000000000071e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.860000000000000320e+00,5.000000000000000000e+00,5.000000000000000000e+00
8.580000000000000071e+00,3.000000000000000000e+00,4.000000000000000000e+00
7.059999999999999609e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.950000000000000178e+00,2.000000000000000000e+00,5.000000000000000000e+00
6.389999999999999680e+00,2.000000000000000000e+00,1.000000000000000000e+00
8.279999999999999361e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.099999999999999645e+00,0.000000000000000000e+00,2.000000000000000000e+00
8.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00
8.099999999999999645e+00,6.000000000000000000e+00,2.000000000000000000e+00
8.029999999999999361e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.540000000000000036e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.839999999999999858e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.070000000000000284e+00,2.000000000000000000e+00,1.000000000000000000e+00
8.710000000000000853e+00,3.000000000000000000e+00,4.000000000000000000e+00
7.129999999999999893e+00,1.000000000000000000e+00,2.000000000000000000e+00
6.230000000000000426e+00,3.000000000000000000e+00,1.000000000000000000e+00
7.370000000000000107e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.240000000000000213e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.400000000000000355e+00,6.000000000000000000e+00,3.000000000000000000e+00
6.339999999999999858e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.320000000000000284e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.240000000000000213e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.339999999999999858e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.580000000000000071e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.679999999999999716e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.939999999999999503e+00,3.000000000000000000e+00,2.000000000000000000e+00
6.830000000000000071e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.759999999999999787e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.359999999999999432e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.969999999999999751e+00,2.000000000000000000e+00,4.000000000000000000e+00
7.320000000000000284e+00,3.000000000000000000e+00,1.000000000000000000e+00
7.700000000000000178e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.910000000000000142e+00,5.000000000000000000e+00,3.000000000000000000e+00
7.559999999999999609e+00,3.000000000000000000e+00,1.000000000000000000e+00
7.120000000000000107e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.250000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.419999999999999929e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.360000000000000320e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.549999999999999822e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.740000000000000213e+00,1.000000000000000000e+00,2.000000000000000000e+00
6.629999999999999893e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.870000000000000107e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.719999999999999751e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.429999999999999716e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.709999999999999964e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.910000000000000142e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.450000000000000178e+00,1.000000000000000000e+00,3.000000000000000000e+00
8.599999999999999645e+00,3.000000000000000000e+00,4.000000000000000000e+00
6.320000000000000284e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.980000000000000426e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.599999999999999645e+00,1.000000000000000000e+00,2.000000000000000000e+00
6.700000000000000178e+00,3.000000000000000000e+00,1.000000000000000000e+00
5.870000000000000107e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.009999999999999787e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.129999999999999893e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.869999999999999218e+00,2.000000000000000000e+00,1.000000000000000000e+00
8.800000000000000711e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.599999999999999645e+00,1.000000000000000000e+00,2.000000000000000000e+00
9.089999999999999858e+00,2.000000000000000000e+00,3.000000000000000000e+00
7.129999999999999893e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.169999999999999929e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.580000000000000071e+00,1.000000000000000000e+00,3.000000000000000000e+00
7.459999999999999964e+00,2.000000000000000000e+00,3.000000000000000000e+00
7.700000000000000178e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.639999999999999680e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.599999999999999645e+00,2.000000000000000000e+00,3.000000000000000000e+00
8.759999999999999787e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.029999999999999361e+00,2.000000000000000000e+00,3.000000000000000000e+00
6.940000000000000391e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.099999999999999645e+00,1.000000000000000000e+00,3.000000000000000000e+00
8.470000000000000639e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.719999999999999751e+00,3.000000000000000000e+00,2.000000000000000000e+00
6.389999999999999680e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.310000000000000497e+00,2.000000000000000000e+00,1.000000000000000000e+00
7.049999999999999822e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.250000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.629999999999999893e+00,0.000000000000000000e+00,4.000000000000000000e+00
7.299999999999999822e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.950000000000000178e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.019999999999999574e+00,2.000000000000000000e+00,3.000000000000000000e+00
7.209999999999999964e+00,3.000000000000000000e+00,2.000000000000000000e+00
9.039999999999999147e+00,0.000000000000000000e+00,3.000000000000000000e+00
7.299999999999999822e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.779999999999999361e+00,5.000000000000000000e+00,3.000000000000000000e+00
6.580000000000000071e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.559999999999999609e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.139999999999999680e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.040000000000000036e+00,2.000000000000000000e+00,4.000000000000000000e+00
6.969999999999999751e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.400000000000000355e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.480000000000000426e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.830000000000000071e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.199999999999999289e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.129999999999999893e+00,1.000000000000000000e+00,3.000000000000000000e+00
7.440000000000000391e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.639999999999999680e+00,1.000000000000000000e+00,4.000000000000000000e+00
7.809999999999999609e+00,2.000000000000000000e+00,4.000000000000000000e+00
7.259999999999999787e+00,2.000000000000000000e+00,5.000000000000000000e+00
8.820000000000000284e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.799999999999999822e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.359999999999999432e+00,1.000000000000000000e+00,2.000000000000000000e+00
6.900000000000000355e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.769999999999999574e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.769999999999999574e+00,2.000000000000000000e+00,2.000000000000000000e+00
6.669999999999999929e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.740000000000000213e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.820000000000000284e+00,4.000000000000000000e+00,1.000000000000000000e+00
8.210000000000000853e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.300000000000000711e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.809999999999999609e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.230000000000000426e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.500000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00
7.690000000000000391e+00,1.000000000000000000e+00,2.000000000000000000e+00
8.960000000000000853e+00,1.000000000000000000e+00,2.000000000000000000e+00
6.230000000000000426e+00,1.000000000000000000e+00,4.000000000000000000e+00
8.599999999999999645e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.900000000000000355e+00,2.000000000000000000e+00,1.000000000000000000e+00
6.769999999999999574e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.859999999999999432e+00,4.000000000000000000e+00,1.000000000000000000e+00
